# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.997603210266998719e-01,5.779731626458728400e-01,5.383792715741693158e-01,1.411519780765226051e-01,2.480000000000002203e-01,6.900000000000083844e-02,5.773729998931039775e-01,5.338930895590219272e-01,1.391675492650862045e-01,2.480000000000002203e-01,6.800000000000050449e-02
9.998851985162553468e-01,6.983944069790452014e-01,2.929687328540832580e-01,8.523117025555862480e-02,2.530000000000001137e-01,5.700000000000038369e-02,6.981399487251138680e-01,2.879415029096218381e-01,7.954095591842202939e-02,2.540000000000004476e-01,5.700000000000038369e-02
9.997366125315205743e-01,6.155032789385844749e-01,4.623076462707569889e-01,1.007400526560084802e-01,2.130000000000000782e-01,6.000000000000049738e-02,6.159843167294555277e-01,4.592607864693447617e-01,9.970655856776014514e-02,2.130000000000000782e-01,5.900000000000016342e-02
9.998492550534548995e-01,6.757696267131283463e-01,3.197707204310182294e-01,1.238865470559031845e-01,2.640000000000002345e-01,6.000000000000049738e-02,6.753193499284514401e-01,3.140999632519012597e-01,1.163296331720937438e-01,2.629999999999999005e-01,6.099999999999994316e-02
9.998349643051113178e-01,6.319079599675000436e-01,4.211150513620888769e-01,1.173399208986992126e-01,2.339999999999999858e-01,6.099999999999994316e-02,6.318642637241055349e-01,4.165203242972539965e-01,1.137958230503974405e-01,2.329999999999996518e-01,5.899999999999927525e-02
9.997490945879452529e-01,5.695675349688971156e-01,5.389968883195210836e-01,1.193294287138228077e-01,2.480000000000002203e-01,6.600000000000072475e-02,5.701075544750995316e-01,5.349270226143285623e-01,1.180879292612884157e-01,2.480000000000002203e-01,6.700000000000017053e-02
9.996403110879813481e-01,6.006731200464295872e-01,4.943832367912880388e-01,1.030948424108059785e-01,2.229999999999998650e-01,6.700000000000017053e-02,6.014110815210766958e-01,4.923700551623195198e-01,1.039345248924253146e-01,2.229999999999998650e-01,6.599999999999983658e-02
9.998556005184279227e-01,6.977454193388114012e-01,2.884974551034463763e-01,8.506306260598782421e-02,2.389999999999998792e-01,5.600000000000004974e-02,6.978729221352619749e-01,2.828893323963029838e-01,7.728758091994655799e-02,2.400000000000002132e-01,5.700000000000038369e-02
9.998572998470371953e-01,6.698218076798034826e-01,3.530118316100153697e-01,8.808573570174825507e-02,2.450000000000001066e-01,5.900000000000016342e-02,6.707533678641520725e-01,3.469473656292541008e-01,8.170370601059132043e-02,2.450000000000001066e-01,5.900000000000016342e-02
9.998819437087945738e-01,6.900158993837657295e-01,3.207022211478849916e-01,9.432978707645876815e-02,2.350000000000003197e-01,5.299999999999993605e-02,6.891105649631730223e-01,3.136795890903127937e-01,8.526613892906227676e-02,2.359999999999997655e-01,5.400000000000027001e-02
9.997892330640506531e-01,6.282271633949733092e-01,4.418000629981432281e-01,8.925544619403900926e-02,2.130000000000000782e-01,5.799999999999982947e-02,6.288039232709481396e-01,4.361949166726087346e-01,8.554773785646610507e-02,2.130000000000000782e-01,5.799999999999982947e-02
9.997695709755914928e-01,5.747079570909788826e-01,5.882822239564056144e-01,1.151205854776078674e-01,2.289999999999992042e-01,6.499999999999950262e-02,5.754271605004698253e-01,5.823383882423027735e-01,1.135341888695121648e-01,2.289999999999992042e-01,6.199999999999938893e-02
9.997794937312280972e-01,5.951201565583358333e-01,5.205549491761977121e-01,1.345759069956430631e-01,2.490000000000005542e-01,6.899999999999995026e-02,5.948642771803177576e-01,5.187092588402050231e-01,1.353648194915129388e-01,2.490000000000005542e-01,6.899999999999995026e-02
9.997467497115997137e-01,6.114070858081425142e-01,4.752074792864043329e-01,1.087376263938545362e-01,2.190000000000003055e-01,6.000000000000049738e-02,6.121536094291879504e-01,4.688621971220515716e-01,1.045468075704938798e-01,2.190000000000003055e-01,6.000000000000049738e-02
9.998788404441735223e-01,6.369500371275308437e-01,4.090124561902181433e-01,1.132596527962649452e-01,2.430000000000003268e-01,6.000000000000049738e-02,6.367966753580097672e-01,4.038556179101188692e-01,1.071921812172879351e-01,2.419999999999999929e-01,5.800000000000071765e-02
9.998895491141142067e-01,6.540741402469526511e-01,4.015437915843829142e-01,1.045524587346368384e-01,2.539999999999995595e-01,5.900000000000016342e-02,6.533551499004792706e-01,3.962751240796870689e-01,1.005097110246450376e-01,2.539999999999995595e-01,5.700000000000038369e-02
9.997751717744420841e-01,6.753802037209835074e-01,3.421651584580719940e-01,8.261161514160762775e-02,2.560000000000002274e-01,6.899999999999995026e-02,6.758706163988905669e-01,3.385074472280312219e-01,7.988541752398133078e-02,2.570000000000005613e-01,6.700000000000017053e-02
9.998363878079216116e-01,6.689364403978803608e-01,3.750366172016086352e-01,8.613812569412210296e-02,2.479999999999993321e-01,6.299999999999972289e-02,6.693244449772618454e-01,3.704711869053308182e-01,8.326790313254774090e-02,2.479999999999993321e-01,6.199999999999938893e-02
9.997811444956854476e-01,6.439352501394343120e-01,3.776399229422022219e-01,8.740404420524856832e-02,2.309999999999998721e-01,6.099999999999994316e-02,6.447443286883887126e-01,3.738651549916762185e-01,8.406308544791377124e-02,2.309999999999998721e-01,6.099999999999994316e-02
9.997681795003611205e-01,6.561243177958377970e-01,3.477845756912309461e-01,9.856780002451477618e-02,2.430000000000003268e-01,6.400000000000005684e-02,6.578922204110846383e-01,3.418982300571175026e-01,9.300439815140813804e-02,2.419999999999999929e-01,6.200000000000027711e-02
9.998794616792759937e-01,6.748333549515537211e-01,3.737731129104659433e-01,8.833758802597461990e-02,2.830000000000003624e-01,6.799999999999961631e-02,6.741934508062941145e-01,3.695008245955209714e-01,8.532504171771636281e-02,2.839999999999998082e-01,6.799999999999961631e-02
9.996454551938386279e-01,5.875676665245522790e-01,4.918214403390905876e-01,1.242289700446774781e-01,2.110000000000002984e-01,6.200000000000027711e-02,5.886713140563658575e-01,4.876683726962192655e-01,1.222051746333718131e-01,2.120000000000006324e-01,6.200000000000027711e-02
9.997860017018791456e-01,6.183754274775199455e-01,4.420345130595574878e-01,1.022978172032153604e-01,2.229999999999998650e-01,6.099999999999994316e-02,6.194369957601145726e-01,4.354746143179721862e-01,9.787230991623346865e-02,2.220000000000004192e-01,5.900000000000016342e-02
9.998327606585196703e-01,6.130241724736299469e-01,4.809064509571164825e-01,1.138983506846115018e-01,2.330000000000005400e-01,6.099999999999994316e-02,6.122644534667363025e-01,4.767782471869669303e-01,1.120652123718188786e-01,2.320000000000002061e-01,6.000000000000049738e-02
